"diff";"lwr";"upr";"p adj";"porownanie"
0,726189199999993;-0,0244445327981947;1,47682293279818;0,0600432586573505;"CHOR1-KONTROLA"
1,149412;0,39877826720181;1,90004573279819;0,00135232152206555;"CHOR2-KONTROLA"
0,423222800000005;-0,327410932798183;1,17385653279819;0,372940393438961;"CHOR2-CHOR1"
